topology,vehicle_count,seed,architecture,backhaul_extra_latency_ms,case_id,vehicle_id,attack_type,ground_truth_malicious,predicted_revoked,committed,new_state,reason,detected_at,qualified_at,finalized_at,ledger_available_at,decision_margin,metadata_json
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_011-w0003,veh_011,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,45.0,,59.03643972966493,,-0.9568284577443049,"{""arrived_attestations"": 28, ""attempted_attestations"": 28, ""correlated_suppressed"": 13, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9568284577443049, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_015-w0003,veh_015,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,48.0,,59.04921326459342,,-0.9483570805540877,"{""arrived_attestations"": 12, ""attempted_attestations"": 12, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9483570805540877, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_017-w0003,veh_017,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,50.0,,59.05738351905981,,-0.9397445074057104,"{""arrived_attestations"": 10, ""attempted_attestations"": 10, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9397445074057104, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_019-w0003,veh_019,mixed,1,0,0,quarantined,insufficient_independent_evidence_diversity,45.0,,59.059968293628735,,0.9652525527536107,"{""arrived_attestations"": 144, ""attempted_attestations"": 144, ""correlated_suppressed"": 129, ""dropped_attestations"": 0, ""independent_roots"": 11, ""opposing_strength"": 0.0, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.9652525527536107}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_001-w0004,veh_001,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,65.01322259854213,,-0.9061295516982256,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9061295516982256, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_003-w0004,veh_003,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,60.0,,67.01753232440042,,-0.927280052823257,"{""arrived_attestations"": 8, ""attempted_attestations"": 8, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.927280052823257, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_006-w0004,veh_006,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,60.0,,70.02300721191355,,-0.9444727815090038,"{""arrived_attestations"": 11, ""attempted_attestations"": 11, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9444727815090038, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_007-w0004,veh_007,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,71.0234844453348,,-0.9486157077555435,"{""arrived_attestations"": 12, ""attempted_attestations"": 12, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9486157077555435, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_010-w0004,veh_010,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,60.0,,74.0279593815218,,-0.9566425303331149,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9566425303331149, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_011-w0004,veh_011,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,73.01565862704744,,-0.9546067589142957,"{""arrived_attestations"": 14, ""attempted_attestations"": 14, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9546067589142957, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_015-w0004,veh_015,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.03328861342703,,-0.9568238561627315,"{""arrived_attestations"": 48, ""attempted_attestations"": 48, ""correlated_suppressed"": 33, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9568238561627315, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_017-w0004,veh_017,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.03835052286031,,-0.956631018268725,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.956631018268725, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_019-w0004,veh_019,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,74.03252244970422,,-0.9568327955530506,"{""arrived_attestations"": 19, ""attempted_attestations"": 19, ""correlated_suppressed"": 4, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9568327955530506, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_010-w0005,veh_010,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,75.0,,79.01557389121422,,-0.8900733838221233,"{""arrived_attestations"": 5, ""attempted_attestations"": 5, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.8900733838221233, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_015-w0005,veh_015,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.02687430248864,,-0.9568390386332535,"{""arrived_attestations"": 60, ""attempted_attestations"": 60, ""correlated_suppressed"": 45, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9568390386332535, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_017-w0005,veh_017,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.025480428183,,-0.7869804862708757,"{""arrived_attestations"": 3, ""attempted_attestations"": 3, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.7869804862708757, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_019-w0005,veh_019,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,89.02246017224856,,-0.7876938083077047,"{""arrived_attestations"": 3, ""attempted_attestations"": 3, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.7876938083077047, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_0ms_control,0.0,case-urban_roundabout-1001-veh_015-w0006,veh_015,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,90.0,,95.02194854094459,,-0.9065524252638368,"{""arrived_attestations"": 24, ""attempted_attestations"": 24, ""correlated_suppressed"": 18, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9065524252638368, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_003-w0000,veh_003,speed_offset,1,0,0,quarantined,insufficient_weighted_margin,5.0,,14.122387694220423,,0.3774702352083193,"{""arrived_attestations"": 40, ""attempted_attestations"": 40, ""correlated_suppressed"": 30, ""dropped_attestations"": 0, ""independent_roots"": 6, ""opposing_strength"": 0.2872026033211161, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.6646728385294354}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_007-w0000,veh_007,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,9.0,,14.127357483263248,,-0.9064533706748715,"{""arrived_attestations"": 24, ""attempted_attestations"": 24, ""correlated_suppressed"": 18, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9064533706748715, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_010-w0000,veh_010,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,12.0,,14.130527803324977,,-0.831611911846657,"{""arrived_attestations"": 12, ""attempted_attestations"": 12, ""correlated_suppressed"": 9, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.831611911846657, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_003-w0001,veh_003,speed_offset,1,1,1,revoked,evidence_qualified,15.0,29.123721199453605,29.123721199453605,29.124721199453607,0.9679330598480208,"{""arrived_attestations"": 64, ""attempted_attestations"": 64, ""correlated_suppressed"": 49, ""dropped_attestations"": 0, ""independent_roots"": 15, ""opposing_strength"": 0.0, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.9679330598480208}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_007-w0001,veh_007,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,15.0,,29.131736758680134,,-0.9567208345364382,"{""arrived_attestations"": 61, ""attempted_attestations"": 61, ""correlated_suppressed"": 46, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567208345364382, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_010-w0001,veh_010,certificate_tamper,1,1,1,revoked,cryptographic_decisive_evidence,15.0,29.14098727169495,29.14098727169495,29.14198727169495,0.8899666562215505,"{""arrived_attestations"": 60, ""attempted_attestations"": 60, ""correlated_suppressed"": 45, ""dropped_attestations"": 0, ""independent_roots"": 14, ""opposing_strength"": 0.03811596851209534, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.9280826247336458}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_019-w0001,veh_019,mixed,1,0,0,quarantined,insufficient_independent_evidence_diversity,21.0,,29.15326194986838,,0.9457526977435791,"{""arrived_attestations"": 96, ""attempted_attestations"": 96, ""correlated_suppressed"": 87, ""dropped_attestations"": 0, ""independent_roots"": 5, ""opposing_strength"": 0.0, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.9457526977435791}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_001-w0002,veh_001,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,35.0,,44.118178216885994,,-0.9396945528079448,"{""arrived_attestations"": 10, ""attempted_attestations"": 10, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9396945528079448, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_003-w0002,veh_003,speed_offset,1,0,0,revoked,insufficient_weighted_margin,30.0,,44.129556623597075,,0.25424133496332296,"{""arrived_attestations"": 48, ""attempted_attestations"": 48, ""correlated_suppressed"": 33, ""dropped_attestations"": 0, ""independent_roots"": 9, ""opposing_strength"": 0.35458231194921336, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.6088236469125363}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_006-w0002,veh_006,replay,1,1,1,revoked,cryptographic_decisive_evidence,40.0,44.12645762567471,44.12645762567471,44.12745762567471,-0.18525626357008945,"{""arrived_attestations"": 5, ""attempted_attestations"": 5, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 2, ""opposing_strength"": 0.5378905918233478, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.3526343282532583}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_007-w0002,veh_007,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,30.0,,44.134878636273484,,-0.956717214301631,"{""arrived_attestations"": 59, ""attempted_attestations"": 59, ""correlated_suppressed"": 44, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.956717214301631, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_010-w0002,veh_010,certificate_tamper,1,1,1,revoked,cryptographic_decisive_evidence,30.0,44.14564096554489,44.14564096554489,44.14664096554489,0.9661132855405176,"{""arrived_attestations"": 37, ""attempted_attestations"": 37, ""correlated_suppressed"": 22, ""dropped_attestations"": 0, ""independent_roots"": 15, ""opposing_strength"": 0.0, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.9661132855405176}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_011-w0002,veh_011,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,31.0,,44.148355052654225,,-0.9537844214733516,"{""arrived_attestations"": 16, ""attempted_attestations"": 16, ""correlated_suppressed"": 2, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9537844214733516, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_019-w0002,veh_019,mixed,1,0,0,quarantined,insufficient_independent_evidence_diversity,30.0,,44.16582334159663,,0.976655284534697,"{""arrived_attestations"": 256, ""attempted_attestations"": 256, ""correlated_suppressed"": 241, ""dropped_attestations"": 0, ""independent_roots"": 15, ""opposing_strength"": 0.0, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.976655284534697}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_001-w0003,veh_001,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,45.0,,59.123255170521766,,-0.9565351658206874,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9565351658206874, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_003-w0003,veh_003,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,45.0,,59.11989013183878,,-0.9567344418203353,"{""arrived_attestations"": 22, ""attempted_attestations"": 22, ""correlated_suppressed"": 7, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9567344418203353, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
urban_roundabout,20,1001,centralized_remote_100ms,100.0,case-urban_roundabout-1001-veh_006-w0003,veh_006,speed_offset,0,0,0,revoked,insufficient_independent_evidence_diversity,45.0,,59.12971464847685,,-0.9565277365365926,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""dropped_attestations"": 0, ""independent_roots"": 0, ""opposing_strength"": 0.9565277365365926, ""queue_wait_ms"": 0.0, ""supporting_strength"": 0.0}"
